Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Swainson's Thrush,Catharus ustulatus,179788,87168,SWTH,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-05-29,5:43,5:53,Conor Higgins,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23.60000038,72.80000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Fish Crow,Corvus ossifragus,179737,87112,FICR,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-23,5:35,5:45,Chris Hensley,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,20.10000038,76.30000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Phoebe,Sayornis phoebe,178329,85813,EAPH,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2014,2014-06-06,6:02,6:12,Nick Jennings,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,18.89999962,55.79999924,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0001,Forest,2015,2015-07-09,7:42,7:52,Allison Hanna,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.89999962,93.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2016,2016-06-22,6:32,6:42,Matt Sileo,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.20000076,80.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
WOTR,NA,WOTR,WOTR-0007,Forest,2017,2017-05-20,6:43,6:53,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22,75,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
